session_id,scenario,window_start,window_end,state,temperature_mean,temperature_std,temperature_min,temperature_max,temperature_trend,vibration_mean,vibration_std,vibration_min,vibration_max,vibration_trend,rpm_mean,rpm_std,rpm_min,rpm_max,rpm_trend
motor-0033,failure,40,69,FAILURE,62.307996666666675,2.771671823224307,57.5533,67.8025,0.21302195773081053,2.6428066666666665,0.3007587936462633,2.0352,3.1471,0.029027630700778594,1727.5662799999998,17.364549305359656,1696.7603,1767.1731,-0.664606229143528
motor-0033,failure,50,79,FAILURE,63.35977666666667,2.2611824655377895,58.5023,67.8025,0.08114418242491546,2.765116666666667,0.225237887699995,2.4446,3.1976,0.0006870522803113641,1710.2198866666663,25.89218965333927,1650.1196,1755.6848,-1.4741445161290498
motor-0033,failure,60,89,FAILURE,64.27219333333333,2.1614857155720966,60.8454,68.9309,-0.02020413793103652,2.912963333333333,0.3229526822754208,2.4446,3.6538,0.019244026696329197,1687.3345466666665,32.63131989895325,1631.3309,1738.3818,-2.861569299221386
motor-0033,failure,70,99,FAILURE,65.39989333333332,2.858681968545799,60.8454,70.589,0.23683661846496046,3.1994666666666665,0.5229362104714325,2.4446,4.1388,0.055495839822024405,1647.06812,44.158731583930255,1542.2391,1729.4459,-3.878044983314831
motor-0033,failure,80,109,FAILURE,66.52192,2.5306730923346588,60.8454,70.589,0.11824342602891864,3.4933466666666675,0.3408191903178119,2.8232,4.1388,0.019563426028920975,1607.83335,45.93657324701638,1517.7103,1684.93,-4.388947964404948
motor-0033,failure,90,119,FAILURE,67.78274333333333,1.7692412893070548,63.7343,70.7377,-0.009421112347053168,3.855293333333334,0.42116069295328223,3.1458,4.8148,0.028351546162402576,1577.8801633333335,32.148232481662035,1517.7103,1660.1366,-2.032166295884365
motor-0033,failure,100,129,FAILURE,68.40337666666666,2.05977281573856,63.7343,72.5692,0.17166360400444772,4.061649999999999,0.43655447598209324,3.3585,4.8148,0.03874894327030022,1547.2756633333331,34.362667751310994,1459.9491,1593.3705,-2.78722685205787
motor-0033,failure,110,139,FAILURE,68.91419666666665,2.331306134835626,65.0507,73.5189,0.03655922135706262,4.349916666666667,0.24332119250534315,3.7554,4.8148,0.00799441601779744,1534.8802066666665,30.771478691670882,1459.9491,1588.2328,-1.7809811345939925
motor-0033,failure,120,149,FAILURE,71.51577333333334,4.019219219776676,65.577,79.2388,0.3075537708565062,4.70662,0.5108718445951,4.079,5.8238,0.04831617352614007,1524.3463266666668,25.06812488777907,1459.9491,1570.8343,0.7577895884315915
motor-0034,failure,0,29,NORMAL,54.365136666666665,1.169879854082841,52.2826,56.9268,-0.06624527252502888,1.4984533333333336,0.1220884043997991,1.3016,1.7445,0.0010020467185761894,1814.5460099999996,18.470842526196975,1769.3608,1847.0563,0.41688771968852445
motor-0034,failure,10,39,DEGRADATION,54.65909333333333,1.3611280091486206,52.2826,57.0511,0.05035697441601676,1.5810966666666664,0.16905651615822312,1.3092,2.0288,0.007856840934371471,1811.2471833333332,20.528437349541626,1769.3608,1847.0563,-0.28833670745277007
motor-0034,failure,20,49,DEGRADATION,55.074020000000004,1.341164081535141,52.2826,57.0511,0.12107399332591597,1.6309566666666664,0.18394678339732448,1.3423,2.0288,0.010838153503893205,1798.3725933333337,30.21154128268348,1744.2947,1847.0563,-2.9296616685206196
motor-0034,failure,30,59,DEGRADATION,55.852809999999984,0.5782453287604952,54.8503,57.0511,0.009165050055615978,1.8239400000000001,0.24320188129754805,1.3821,2.3118,0.018985317018909886,1786.6069499999999,24.07146978454991,1744.2947,1839.008,-0.8914725917686781
motor-0034,failure,40,69,DEGRADATION,56.96509333333334,1.9517153771205704,54.8503,62.1227,0.1722857842046695,2.0258933333333333,0.2989155119576247,1.3987,2.5373,0.028039599555061134,1769.8005533333335,24.749540420685687,1721.2298,1806.5037,-0.6697599110122913
motor-0034,failure,50,79,DEGRADATION,57.852513333333334,1.883428087775645,54.8503,62.1227,0.15092347052280183,2.141723333333333,0.19242777464689328,1.7342,2.5373,0.0013766184649610005,1757.8000733333333,29.51422618409562,1715.7716,1806.5037,-2.6498133481646926
motor-0034,failure,60,89,DEGRADATION,59.42178666666667,1.5786671453546572,56.4448,62.3408,0.09560627363737408,2.236566666666667,0.20290839202841157,1.8644,2.5373,0.003724894327030013,1742.4015966666668,17.22676343065219,1715.7716,1783.9718,-0.5350078086763618
motor-0034,failure,70,99,FAILURE,60.072783333333334,2.085120300299775,56.6376,65.2583,0.09812126807563873,2.3297133333333333,0.3017664259360577,1.8644,2.9791,0.029535884315906518,1726.1377399999997,20.86710385622307,1665.0644,1762.6399,-1.089956440489473
motor-0034,failure,80,109,FAILURE,59.615840000000006,2.593812098514463,53.7805,65.2583,-0.1588629588431597,2.535303333333333,0.3180468450646155,1.9482,3.3222,0.02238618464961065,1716.8060466666668,26.546727806237982,1662.837,1762.6399,-1.8233106117909335
motor-0034,failure,90,119,FAILURE,59.56223333333334,2.7175479407403693,53.7805,65.2583,-0.04232912124582937,2.84042,0.4061063172782878,2.2171,3.4107,0.03576565072302554,1695.4014633333334,22.305142652155105,1662.837,1739.7988,-1.0985411123470648
motor-0034,failure,100,129,FAILURE,60.20122333333333,2.9728230975155956,53.7805,65.6303,0.28817212458286956,3.077059999999999,0.39527547912816446,2.2171,3.5009,0.03431154616240261,1682.1834766666664,26.473567472086593,1636.3515,1739.7988,-1.7292572858732436
motor-0034,failure,110,139,FAILURE,62.148693333333334,2.0796386729322847,56.7817,65.6303,0.14703248053392562,3.2390666666666665,0.215538648248728,2.6874,3.5009,-0.005147052280311592,1660.3480333333334,27.848891538339934,1598.2447,1733.3073,-2.2205143047831415
motor-0034,failure,120,149,FAILURE,64.02960333333333,1.8818225870120928,59.7962,67.24,0.13819312569521516,3.34377,0.28413580456065957,2.6874,3.9441,0.013937864293659563,1656.3169366666664,27.150672530485405,1598.2447,1733.3073,-0.06871850945498316
motor-0034,failure,130,159,FAILURE,65.42202,1.9327214631877672,61.6273,68.7193,0.18663706340378072,3.402873333333333,0.26012587969844303,2.7757,3.9441,0.01397201334816455,1644.5113666666666,25.36829911418754,1598.2447,1690.5057,-0.3798020912125106
motor-0034,failure,140,169,FAILURE,65.99166333333334,1.7053481985571806,60.7909,68.7193,-0.046114860956620166,3.7391666666666667,0.39966860132976284,3.2702,4.6786,0.032117864293659495,1636.4826533333332,29.493025299718276,1585.0302,1690.5057,-2.481540689655197
motor-0034,failure,150,179,FAILURE,66.72282333333334,1.9445344415709267,60.7909,69.1765,0.04621546162402497,4.065743333333334,0.5214443400679395,3.2702,4.8206,0.05288567296996658,1615.1463266666667,19.47350265300575,1577.2416,1659.5907,-1.3069066518353905
motor-0034,failure,160,189,FAILURE,67.71646000000001,2.6886748268245455,60.7909,72.8263,0.23844694104560554,4.410500000000001,0.3266639618935643,3.5261,4.8206,0.021098731924360292,1588.4199666666666,33.76809065891775,1516.4947,1643.7974,-2.8340204226919044
motor-0034,failure,170,199,FAILURE,69.28351999999998,1.6475906197434682,66.157,73.5959,0.06426700778642869,4.53162,0.17421190047372387,4.1638,4.8206,-0.001768320355951219,1568.4209666666663,31.386258584231125,1516.4947,1621.4966,-2.308314171301486
motor-0034,failure,180,209,FAILURE,70.98904666666665,2.4503202036650005,66.157,77.0572,0.15986629588431417,4.63844,0.25472016226963007,4.2858,5.2207,0.017824427141267953,1551.447613333333,24.516144575302945,1507.381,1623.0341,-0.17294723025589126
motor-0034,failure,190,219,FAILURE,71.28332999999999,2.75965721798318,66.157,77.0572,0.07837870967741785,4.74172,0.2611370143558103,4.2858,5.2207,0.013130945494994366,1535.0545800000002,34.39540989434881,1461.5257,1623.0341,-2.735172235817637
motor-0035,degrading,0,29,NORMAL,55.62116666666667,1.6893832155224253,52.6432,58.4382,-0.12418767519466213,1.4279200000000003,0.08560833837892194,1.2312,1.5948,0.002316129032258048,1811.4811633333334,16.50529396097878,1773.0027,1836.578,-0.4308018020022717
motor-0035,degrading,10,39,NORMAL,55.601696666666676,1.6953413908872617,52.6432,58.4643,-0.013082291434928629,1.4921133333333334,0.1216396309687851,1.295,1.7742,0.011003604004449365,1813.1916566666669,18.819759937783182,1773.0027,1839.7273,1.4616764182424546
motor-0035,degrading,20,49,NORMAL,55.00575,1.3586037564965976,52.6432,58.4643,0.06352562847608363,1.4985533333333334,0.11714928007556097,1.2344,1.7742,-0.002554260289210247,1811.2270966666667,19.816564857352446,1778.0228,1839.7273,-0.9648062958843502
motor-0035,degrading,30,59,DEGRADATION,55.135266666666666,1.2657550685482384,53.2344,58.4643,-0.08952035595105869,1.5178066666666665,0.14219605464131402,1.2268,1.7742,-0.00314469410456069,1813.6082366666665,20.279230308791046,1778.0228,1839.7273,-0.28290952169081934
motor-0035,degrading,40,69,DEGRADATION,54.920390000000005,0.8785258768148683,53.2344,56.7408,0.04704260289210066,1.5421366666666665,0.166948112664451,1.2268,1.8036,0.01290538375973303,1806.6039933333336,17.79320970235432,1778.0228,1836.4009,0.8673015795327718
motor-0035,degrading,50,79,DEGRADATION,55.48191666666667,1.3130521012976684,53.2344,58.2543,0.10824020022246837,1.6751433333333337,0.18907589073056236,1.2268,2.0256,0.015459822024471614,1802.88143,22.44054182288758,1752.1222,1836.4009,-1.8510661846496599
motor-0035,degrading,60,89,DEGRADATION,56.20625,1.1710310610027956,54.1798,58.8664,0.030475839822022927,1.8238966666666665,0.21493969151575723,1.4322,2.4825,0.016112591768631793,1797.8250366666664,20.30533291629702,1752.1222,1832.7762,-0.1314519466073854
motor-0035,degrading,70,99,DEGRADATION,57.25887666666666,1.7052575560470487,54.1798,60.7621,0.10545350389321298,2.0087699999999997,0.28810220657491215,1.4322,2.6305,0.020959710789766377,1784.4079199999994,22.87427300582322,1731.6648,1827.543,-0.5575338820912612
motor-0035,degrading,80,109,DEGRADATION,57.138079999999995,1.6905553082542624,54.1798,60.7621,0.003000133481645272,2.0105200000000005,0.28032982288725544,1.6208,2.6305,-0.007843648498331537,1779.7147633333332,26.0313627661773,1731.6648,1827.543,-1.739990011123531
motor-0035,degrading,90,119,DEGRADATION,57.798046666666664,1.6797246513904855,54.9808,60.7621,-0.026485250278088755,2.051663333333333,0.2517786825545183,1.6208,2.6305,-0.010063959955506165,1772.21715,18.381266719548115,1731.6648,1800.4837,0.6744377085650486
motor-0035,degrading,100,129,DEGRADATION,58.50239333333334,2.3425466479785535,54.9808,62.5523,0.22469130144605054,2.0287766666666665,0.2041747040866936,1.6208,2.5131,0.014476818687430431,1769.683926666667,19.329384530535094,1723.6027,1800.4837,-0.2393763737486494
motor-0035,degrading,110,139,DEGRADATION,59.08787666666667,2.051147641798502,55.1386,62.5523,-0.011174393770857048,2.051493333333333,0.20626662831286002,1.4567,2.5131,-0.010685561735261494,1761.1560399999996,23.888747629188643,1709.623,1800.4837,-1.9720990878754354
motor-0035,degrading,120,149,DEGRADATION,59.725433333333335,1.7685098820444538,55.4988,62.5523,-0.05054438264738753,2.1572566666666666,0.26999022659265937,1.4567,2.6097,0.007936707452725227,1756.4141000000002,20.53543293229208,1709.623,1789.5048,0.2605714794215437
motor-0035,degrading,130,159,DEGRADATION,59.003209999999996,1.6497656769674898,55.4988,61.4322,0.01592180200222345,2.1246300000000002,0.2642795970810712,1.4567,2.6097,0.007916062291434893,1742.46219,24.616309871483566,1704.1493,1789.5048,-0.8918782424917066
motor-0035,degrading,140,169,DEGRADATION,59.02613999999999,1.5101735438021686,56.1271,61.4322,-0.09096493882091394,2.1895933333333333,0.18005265328663045,1.9337,2.6097,-0.014793859844271446,1743.3175999999999,26.174281907067986,1704.0825,1789.5048,-1.2078484983315243
motor-0035,degrading,150,179,DEGRADATION,59.87762,2.352475545377678,56.1271,63.7027,0.16318914349276933,2.164843333333333,0.1610835697877209,1.9337,2.6268,0.010211056729699608,1737.4400266666664,20.705351519159386,1704.0825,1776.4765,1.5473030923247855
motor-0035,degrading,160,189,DEGRADATION,60.50103666666667,2.1450239348289077,56.6178,63.7027,0.11921995550611698,2.2457533333333335,0.16990871026001642,1.968,2.6268,0.01104805339265845,1741.4571700000004,17.617426175658192,1704.0825,1776.4765,-0.37284958843164345
motor-0035,degrading,170,199,DEGRADATION,60.72853,1.946775909232151,55.955,63.7027,-0.19550075639599696,2.35214,0.140370283179881,2.0181,2.6268,0.0030723915461623565,1746.5229633333333,15.486332516695327,1717.2396,1777.6595,0.2311811123470051
motor-0035,degrading,180,209,DEGRADATION,60.29002333333334,1.6210036879833298,55.955,62.9694,0.019322602892100228,2.35368,0.13266081410876387,2.0181,2.6114,0.0018775083426028438,1733.4568833333335,25.735638259789123,1672.8259,1777.6595,-1.0972898998887917
motor-0035,degrading,190,219,DEGRADATION,60.426939999999995,1.6318913351486777,55.955,62.9694,0.10394638487207784,2.33666,0.12013867154251373,2.1506,2.6114,-0.005327652947719767,1723.2641466666666,31.358946527540663,1672.8259,1777.6595,-2.6566351501668946
motor-0035,degrading,200,229,DEGRADATION,61.307693333333326,0.9059224326373394,59.9721,63.2146,0.0037777975528355007,2.4195800000000003,0.195038622499921,2.1506,2.7892,0.014050011123470482,1715.42407,24.927082694212327,1672.8259,1757.3931,0.6409262068965078
motor-0036,failure,0,29,DEGRADATION,55.10718666666666,0.9456447369328967,52.8141,57.4552,0.0005588876529467198,1.59473,0.24961829146385353,1.1214,2.0562,-0.009533281423804269,1814.328656666667,21.260745500157228,1771.7382,1844.9503,-1.1979728364850268
motor-0036,failure,10,39,DEGRADATION,56.24390333333333,2.0547107644764884,52.8141,60.5427,0.1813836929922119,1.77824,0.4265014307127234,1.1214,2.477,0.03319946607341485,1799.8221099999998,28.791273351305026,1734.7898,1842.4287,-1.4372045161290659
motor-0036,failure,20,49,DEGRADATION,57.80253333333333,2.353539651720833,52.8141,60.7115,0.23829045606228982,2.0110633333333334,0.4034205824226402,1.1811,2.477,0.0346822024471635,1771.0308033333333,42.37579126556799,1705.9635,1842.4287,-3.3894718353726576
motor-0036,failure,30,59,DEGRADATION,59.70694666666666,1.1396746613934274,56.8663,61.3399,0.09583590656284706,2.3102933333333335,0.1455989032315224,2.0355,2.7532,0.0061374416017797116,1752.4107733333333,36.31740931375229,1705.9635,1839.5764,-2.3199127030033835
motor-0036,failure,40,69,FAILURE,61.08795,1.6398866425762484,58.4396,65.8057,0.14872829810900814,2.49661,0.3088420776060153,2.1124,3.2905,0.03217826473859839,1726.41113,24.435442066339483,1665.5605,1762.1059,-0.707072324805359
motor-0036,failure,50,79,FAILURE,62.08483,1.682123610628343,59.7182,65.8057,0.11725875417130042,2.762666666666666,0.3215134090861876,2.1905,3.2905,0.03284387096774184,1719.227486666667,26.54989589188293,1665.5605,1762.1059,-1.950499532814287
motor-0036,failure,60,89,FAILURE,63.26109666666667,1.6222885825243574,59.7182,65.8057,0.08406449388209017,3.1000699999999997,0.37875311497068903,2.4447,3.8762,0.03230805339265849,1694.7470133333334,25.098975031392975,1646.8855,1753.3663,-1.616732324805392
motor-0036,failure,70,99,FAILURE,64.65105666666668,2.444321455085007,59.7182,72.1433,0.18304175750834198,3.3543900000000004,0.39086868754096943,2.4447,3.9927,0.030283181312569504,1674.6659933333335,31.229158484157427,1593.5351,1730.5797,-2.6241715239155092
motor-0036,failure,80,109,FAILURE,65.10328666666666,2.051623483769757,61.4962,72.1433,-0.014406763070079551,3.541200000000001,0.34649114659204017,2.4447,4.1081,0.01486384872080076,1641.975256666667,37.80799195660165,1557.0304,1701.456,-3.394762424916593
motor-0036,failure,90,119,FAILURE,65.98713333333333,2.443848149583402,62.9006,72.1433,0.011222647385982838,3.743386666666667,0.33065713333031577,3.1355,4.4463,0.020954393770856405,1610.8348333333336,39.29532784652932,1547.6852,1692.2543,-3.713118309232545
motor-0036,failure,100,129,FAILURE,67.48775333333334,3.5849445843911667,62.9006,74.8473,0.3470477864293653,3.947823333333334,0.37413195237628244,3.1355,4.5266,0.03312505005561729,1589.1964099999998,23.176757526228002,1547.6852,1657.2938,-1.141539911012249
motor-0036,failure,110,139,FAILURE,69.30190333333333,2.6396604208980277,63.2597,74.8473,0.13361265850945278,4.275810000000001,0.33862602907435607,3.5747,4.8756,0.027150856507230224,1566.108203333333,28.743044609893406,1499.3066,1611.942,-2.133636907675216
motor-0036,failure,120,149,FAILURE,72.13862,2.7301660100196607,68.0709,77.1709,0.16734304783092266,4.574776666666667,0.3634504273243082,3.7346,5.1723,0.03476309232480531,1547.5748100000003,34.51783876370158,1483.9496,1611.942,-2.9320153281424313
motor-0037,failure,0,29,DEGRADATION,57.75892,1.5323508578651306,54.062,60.8162,0.05035568409343575,1.5327733333333335,0.1319422447723077,1.3793,1.9295,0.00609161290322576,1787.8679466666663,22.24445167261165,1753.0315,1834.8236,-1.8444353281424273
motor-0037,failure,10,39,DEGRADATION,58.49948666666668,1.4223784544987397,55.4481,60.8604,0.11099902113459328,1.7851033333333333,0.40036659657813056,1.3793,2.5451,0.03925835372636262,1775.2583800000002,18.416966000536917,1714.4472,1813.1249,-0.46126407119022655
motor-0037,failure,20,49,DEGRADATION,58.99500333333334,1.2134544651485235,55.4481,60.8604,0.06290124582869731,2.06972,0.39960307422908214,1.3969,2.5451,0.03881713014460506,1751.9981833333334,36.48938552803252,1679.8686,1813.1249,-3.2061584649611397
motor-0037,failure,30,59,DEGRADATION,60.137190000000004,1.4717358040422879,58.4468,64.7283,0.09311695216907481,2.3981066666666666,0.26441832000743737,1.6705,3.203,0.018333971078976562,1728.8764166666665,39.07296472537914,1679.8686,1813.1249,-3.503456262513941
motor-0037,failure,40,69,FAILURE,62.43588666666666,3.5010957135096374,58.4468,69.5082,0.3602451612903212,2.634173333333334,0.326035925355201,2.2238,3.36,0.0315545272525027,1710.1690366666667,21.62647285372696,1675.6885,1755.1826,0.17545021134591493
motor-0037,failure,50,79,FAILURE,63.761586666666666,2.679402919648747,58.8163,69.5082,0.08217050055617123,2.9330833333333333,0.36846474465755275,2.2238,3.5676,0.035434816462736336,1699.1880700000002,27.854494974721156,1642.8141,1755.1826,-1.1873319466074004
motor-0037,failure,60,89,FAILURE,64.57829333333333,2.53401678749153,60.6518,69.5082,-0.10363982202447267,3.2123733333333337,0.27732013862842503,2.6573,3.7795,0.023514660734148995,1687.9855533333332,32.015383396004424,1637.3803,1755.1826,-2.582935127919961
motor-0037,failure,70,99,FAILURE,65.76536,3.7230404350566313,60.6518,72.9334,0.3482516129032246,3.5500499999999997,0.39815315625187925,2.9337,4.4175,0.03376874304783086,1659.64491,33.8617832657934,1579.4661,1715.8159,-2.3316968409344017
motor-0037,failure,80,109,FAILURE,67.19686333333333,3.3436039404095435,60.6518,72.9334,0.15841221357063248,3.753346666666666,0.3707464989570217,3.1165,4.4583,0.022550656284760807,1633.0271866666665,42.53676280335817,1546.4766,1710.5078,-4.104618197997808
motor-0037,failure,90,119,FAILURE,68.32351,2.4599220157490085,62.7721,72.9334,-0.12621839822024677,4.102633333333333,0.37201361743295847,3.4853,4.8531,0.022387319243603876,1602.6979233333334,38.02649100291958,1544.4671,1700.0378,-3.380958020022308
motor-0037,failure,100,129,FAILURE,68.40038000000001,2.5839003161112846,62.7721,72.5603,0.15739030033370274,4.2265933333333345,0.34543648227841955,3.4853,4.8531,0.02558429365962172,1566.3407633333336,37.39192234089679,1499.4036,1625.4448,-3.54662173526145
motor-0037,failure,110,139,FAILURE,69.52062333333333,2.6114092306241257,62.7721,73.3908,0.1994701890989975,4.5102166666666665,0.21899121608462338,4.0708,4.9588,0.013638109010011062,1543.8216266666666,32.243320978583384,1475.6558,1618.0981,-2.3301366852058103
motor-0037,failure,120,149,FAILURE,72.13040666666667,3.0634783750864334,67.6212,79.8918,0.2589599999999987,4.73341,0.36686364437848923,4.0708,5.6023,0.03743744160177961,1520.4573300000002,24.800447338279337,1454.9735,1557.4813,-0.9052181757508632
motor-0038,failure,0,29,DEGRADATION,54.99736333333333,1.260190525141162,52.6472,56.7765,-0.04602907675194751,1.6059166666666669,0.21238043708297516,1.2441,2.0971,0.0038837597330366883,1801.5695966666667,16.50395073143568,1767.3879,1822.8152,-0.6639888097887111
motor-0038,failure,10,39,DEGRADATION,55.77191666666668,1.841738365436911,52.6472,59.1143,0.10032020022246842,1.8424266666666667,0.4196413579342352,1.2441,2.5976,0.039596885428253584,1787.6634999999999,19.903789070141077,1751.083,1819.8073,-1.009557641824322
motor-0038,failure,20,49,DEGRADATION,56.43005666666667,1.9698900024592467,52.6472,59.1143,0.17393581757508197,2.0925866666666666,0.3520274844699235,1.3517,2.5976,0.030335261401557265,1773.3230733333332,28.336839316185024,1724.097,1819.8073,-3.0095506562848087
motor-0038,failure,30,59,DEGRADATION,58.082840000000004,1.0248833402230055,56.0474,59.99,0.07311808676306858,2.3685600000000004,0.19842006719751576,1.9093,2.7698,0.012193637374860905,1758.7947366666665,18.08723785524816,1724.097,1797.3445,-0.6380167074527713
motor-0038,failure,40,69,FAILURE,59.46764666666666,1.8921628512953699,56.7693,63.2169,0.19876827586206722,2.5012266666666667,0.26818615292781656,1.9856,3.0603,0.020491879866518296,1735.0445666666665,36.69137749766589,1643.364,1781.5887,-2.3841992436040647
motor-0038,failure,50,79,FAILURE,60.528153333333336,1.455723566188154,57.6632,63.2169,0.07522634037819691,2.6150366666666667,0.19785584227467792,2.3228,3.0603,0.003318420467185683,1708.3009766666664,48.546198311784636,1637.073,1781.5887,-4.815388542825388
motor-0038,failure,60,89,FAILURE,61.434353333333334,1.2702038134969613,58.6418,63.6402,-0.003372591768632984,2.8971500000000003,0.427349255878608,2.3228,4.0421,0.030833615127919854,1682.1729299999997,34.220354612950736,1625.6788,1760.7764,-1.3322185761958232
motor-0038,failure,70,99,FAILURE,62.27762333333333,1.9536093532541816,58.6418,65.953,0.1685966852057829,3.2422433333333336,0.5495609421367408,2.4385,4.0421,0.053487052280311385,1643.4065300000002,48.741432165015084,1534.2767,1719.6697,-3.7632962625139443
motor-0038,failure,80,109,FAILURE,64.09724333333334,2.2845040810765824,58.6418,68.1648,0.22541461624026612,3.4507199999999996,0.44227623751075146,2.5794,4.0893,0.00013610678531700643,1616.5431800000001,53.26467256761213,1534.2767,1719.6697,-4.516521824249202
motor-0038,failure,90,119,FAILURE,65.35370666666667,2.1817307132845003,59.6641,70.0227,0.029390656284759942,3.7339733333333327,0.5228044739245787,2.5794,4.4112,0.02398682981090089,1585.1948133333333,24.065832658324727,1534.2767,1632.6364,-0.13607839822027704
motor-0038,failure,100,129,FAILURE,66.38949333333333,2.513354437524128,59.6641,70.4745,0.05879626251390375,3.9235166666666665,0.5918366272789214,2.5794,4.6782,0.054139733036707396,1570.481033333333,31.070499214617634,1518.9308,1625.3463,-2.1475868298109533
motor-0038,failure,110,139,FAILURE,67.61316666666667,2.9142010058028296,59.6641,71.6186,0.1908084093437138,4.3884099999999995,0.3160294610211734,3.9025,5.236,0.018479888765294723,1556.03673,32.52424944997347,1494.8375,1625.3463,-2.2889637597330634
motor-0038,failure,120,149,FAILURE,69.40914000000001,2.0806660750186063,63.5716,72.097,0.1846047163514998,4.471083333333334,0.29755543582480376,3.9959,5.236,0.00382013348164616,1534.1879433333336,30.147714649933082,1476.6351,1598.1059,-1.170970611790936
motor-0038,failure,130,159,FAILURE,71.28616666666667,1.7408693656395415,68.3679,74.7334,0.16451145717463705,4.663473333333333,0.3297259740383756,4.0003,5.236,0.012268787541712949,1514.7198599999997,36.43540574977952,1446.9736,1598.1059,-2.8228428921023614
motor-0039,failure,0,29,DEGRADATION,54.336913333333335,0.9717223371359165,52.1105,55.7846,-0.0620717686318145,1.6134899999999996,0.13062759369035828,1.3904,1.8207,-0.0003719911012236109,1788.0045900000002,14.433766626799128,1762.4998,1818.621,-0.38599303670749024
motor-0039,failure,10,39,DEGRADATION,54.96823,1.6026377519888884,52.1105,58.8092,0.09824816462736337,1.735363333333333,0.20662015468540867,1.3904,2.1228,0.014737775305895422,1783.3189,16.874806168743582,1746.6222,1824.7618,-0.17621761957734966
motor-0039,failure,20,49,DEGRADATION,55.79333,1.8891178865897515,52.1105,59.2452,0.1532433147942145,1.83029,0.2396163466182277,1.3904,2.2139,0.019992591768631787,1760.6864866666667,40.92434796770527,1677.1161,1824.7618,-4.1165050055617565
motor-0039,failure,30,59,DEGRADATION,57.45308666666668,1.3402548814145594,55.4558,60.5706,0.0899915906562827,2.07441,0.2137038595034415,1.7849,2.641,0.01578329254727468,1732.6736766666668,38.97883359155909,1677.1161,1824.7618,-3.7325230478309326
motor-0039,failure,40,69,DEGRADATION,58.77873999999999,1.832317550826457,55.5835,61.6802,0.1697913681868732,2.303933333333333,0.315836891800534,1.788,2.7712,0.031328186874304755,1707.792506666667,19.379448009956896,1674.8046,1736.822,-0.7229639154616486
motor-0039,failure,50,79,FAILURE,60.06435333333333,1.5339320512402828,56.5828,63.582,0.11556160177975461,2.4601500000000005,0.33886976234732624,1.7647,3.2229,0.004722246941045533,1690.5771300000006,29.926142874830486,1620.9656,1735.7915,-2.4927010678532096
motor-0039,failure,60,89,FAILURE,61.49757,1.5154220851300806,58.8645,64.208,0.08594137931034332,2.6463200000000007,0.38584976212683275,1.7647,3.3597,0.007959777530589499,1676.1597166666668,32.240845654977115,1620.9656,1732.0486,-2.287856440489503
motor-0039,failure,70,99,FAILURE,62.99098333333332,2.2154865534961434,58.8645,67.1777,0.16673181312569416,2.9449599999999996,0.5949233192045285,1.7647,4.0418,0.05114803114571742,1654.7042699999997,28.669051019861715,1590.7147,1708.5314,-1.2615881868743508
motor-0039,failure,80,109,FAILURE,63.58388,1.783042526208129,60.1907,67.1777,-0.024949588431593173,3.2174899999999997,0.4126185973753485,2.1613,4.0418,0.023191657397107823,1640.2980599999999,32.02359235202073,1590.7147,1708.5314,-2.7318850723026085
motor-0039,failure,90,119,FAILURE,63.79724333333333,2.0594204253759245,60.6822,68.5176,-0.06765105672970084,3.526576666666666,0.3762252177294281,2.8197,4.3775,0.014749699666295815,1626.0192533333336,23.505826866286206,1590.7147,1691.548,-1.2685802447163759
motor-0039,failure,100,129,FAILURE,64.90168666666666,3.2961622673176882,60.6822,71.2498,0.2584384427141254,3.659816666666666,0.410785141798267,2.8197,4.3775,0.0328147942157953,1613.7611600000002,17.440927819291417,1575.3001,1646.395,-0.6884632703003637
motor-0039,failure,110,139,FAILURE,66.11869,3.0915250188593535,60.8932,71.2498,0.1569148164627349,3.910163333333334,0.291880424698578,3.2087,4.3887,0.015673748609566076,1607.741913333333,32.94539405297533,1527.9982,1674.3994,-0.7414375083426409
motor-0039,failure,120,149,FAILURE,68.63625333333334,2.7510565978345274,63.0204,73.4552,0.11835261401557132,4.12769,0.30168828543161347,3.73,4.8429,0.024202691879866452,1577.9792166666666,59.683830217846456,1444.527,1674.3994,-3.6728391768631963
motor-0039,failure,130,159,FAILURE,70.38726,3.5554792387337417,63.0204,76.5082,0.3372664293659605,4.49056,0.5266223369107441,3.802,5.5088,0.04583261401557273,1545.0015799999999,65.18313598924392,1444.527,1674.3994,-4.12701174638492
motor-0039,failure,140,169,FAILURE,72.30392333333334,1.8903208351464817,68.8613,76.5082,0.02776464961067744,4.700913333333332,0.41382302798284304,3.9916,5.5088,0.007906028921023362,1518.82986,48.68426700657752,1444.527,1639.5496,-0.9884537041156972
motor-0040,degrading,0,29,NORMAL,56.35629666666667,1.472286076024478,54.0349,58.8917,0.029829165739709344,1.6329733333333336,0.12440168255382329,1.4723,1.9953,-0.0020781312569522043,1805.2601900000004,18.438242944441132,1776.909,1853.2208,-0.04419721913240781
motor-0040,degrading,10,39,NORMAL,57.006763333333325,1.4544731684206331,54.0349,59.1667,0.05837394883203448,1.7181133333333334,0.18582180484419897,1.4723,2.0776,0.010840934371523855,1812.6676333333337,22.513637876900795,1776.909,1853.2208,1.8442197552836048
