session_id,scenario,window_start,window_end,state,pressure_mean,pressure_std,pressure_min,pressure_max,pressure_trend,flow_rate_mean,flow_rate_std,flow_rate_min,flow_rate_max,flow_rate_trend,vibration_mean,vibration_std,vibration_min,vibration_max,vibration_trend
pump-0037,failure,160,189,FAILURE,3.240596666666667,0.2252939834724596,2.6205,3.5703,0.011234282536151162,63.64925333333333,5.1070794449622126,49.5101,71.2991,-0.326207119021136,3.82439,0.3151460046285424,3.281,4.4956,0.018299154616240185
pump-0037,failure,170,199,FAILURE,3.2120599999999997,0.2197590113434866,2.7382,3.5703,-0.02183639599555071,59.06372666666665,6.510761399351759,48.7774,69.2108,-0.6422607341490562,3.92745,0.24395081710596223,3.5589,4.4956,-0.007100667408231451
pump-0037,failure,180,209,FAILURE,3.0782599999999998,0.1887193411744894,2.7382,3.4296,-0.013243826473859988,56.690629999999985,5.337071067926676,48.7774,67.0593,-0.23211917686318304,3.982743333333333,0.24516019345635123,3.5589,4.4691,0.0135694104560622
pump-0037,failure,190,219,FAILURE,2.997466666666666,0.1437698492576088,2.7382,3.3263,0.001785583982202381,54.46562333333333,4.216176369151187,47.3573,62.5255,0.043987830923245846,4.157583333333333,0.30923190120397054,3.593,4.72,0.02442872080088979
pump-0037,failure,200,229,FAILURE,2.8681800000000006,0.25647924594399446,2.3044,3.3263,-0.021396484983314833,53.86089666666666,4.899100336965508,44.2832,62.5255,-0.3012624026696342,4.29609,0.20501354808890063,3.8414,4.72,0.00216909899888755
pump-0037,failure,210,239,FAILURE,2.641173333333333,0.35580557137602864,1.9015,3.2404,-0.03069236929922147,51.297913333333334,4.506549668037498,41.8479,61.1656,-0.11227385984427322,4.45452,0.2844726541046315,3.9921,4.9886,0.013120133481646215
pump-0037,failure,220,249,FAILURE,2.5137166666666664,0.26000362444054936,1.9015,2.9091,0.0021877419354838414,50.917100000000005,3.655512446338178,41.8479,57.0993,0.09696262513904201,4.591653333333334,0.3340479164564403,3.9921,5.1085,0.02971021134593986
pump-0038,failure,0,29,DEGRADATION,4.561016666666666,0.16955850530782052,4.025,4.795,-0.011444827586206987,87.84344333333334,4.020192542294737,79.8456,92.8378,-0.3534739710789802,1.6768899999999998,0.13794848156709327,1.4103,2.0243,0.0002892324805338752
pump-0038,failure,10,39,DEGRADATION,4.405636666666666,0.24641987133526566,3.9859,4.795,-0.02417799777530601,86.53624666666666,4.0387237884207385,79.8456,92.5425,-0.2017370411568428,1.8383833333333333,0.3260916180905129,1.4103,2.6269,0.03027793103448272
pump-0038,failure,20,49,DEGRADATION,4.2483933333333335,0.16728523133325973,3.9859,4.5872,-0.009889655172413886,83.13332999999999,3.821204576321451,76.8784,90.8094,-0.14131125695217214,2.1123466666666664,0.3958713281975456,1.4103,2.7145,0.037777441601779704
pump-0038,failure,30,59,FAILURE,4.12991,0.14087153095403393,3.7891,4.3917,-0.005629032258064595,80.43916666666665,5.504338817656082,70.1618,90.8094,-0.5290592213570651,2.352383333333334,0.22844693633800875,1.8303,2.7145,0.00943588431590651
pump-0038,failure,40,69,FAILURE,4.02407,0.24227601910493193,3.5788,4.3917,-0.014980889877641968,76.68310333333334,4.244044831563661,68.6718,86.6406,-0.26237127919911285,2.537296666666667,0.26432357125731754,2.1446,3.2413,0.01389884315906557
pump-0038,failure,50,79,FAILURE,3.8903733333333332,0.25242370191582425,3.346,4.3224,-0.013549855394883221,76.15277,3.678854004818167,68.6718,82.387,0.19697897664071096,2.8333199999999996,0.4471322775197513,2.2564,3.8299,0.04473165739710788
pump-0038,failure,60,89,FAILURE,3.662036666666667,0.30142320026095465,3.1518,4.2941,-0.019919799777530632,75.64185666666667,5.002297254241185,64.9318,82.387,-0.1144114571746418,3.02623,0.36302188010274716,2.442,3.8299,0.012130389321468236
pump-0038,failure,70,99,FAILURE,3.4674000000000005,0.2934890196696746,2.8038,4.0737,-0.027037419354838776,70.7843,8.873645187783127,54.7281,82.387,-0.8986918353726394,3.335963333333333,0.3775485173972862,2.5492,3.9857,0.017081490545050065
pump-0038,failure,80,109,FAILURE,3.288706666666667,0.15791935902718057,2.8038,3.5276,-0.004392925472747558,65.67925666666666,6.760452517136376,54.7281,82.1526,-0.47921497219132486,3.6528599999999996,0.6147801886853544,2.5492,4.6955,0.06265779755283639
pump-0038,failure,90,119,FAILURE,3.174083333333333,0.20465591461985377,2.608,3.4791,-0.012853904338153567,60.710893333333345,3.1217050502285173,54.7281,66.3137,-0.0658343937708576,4.069536666666667,0.3807055979654386,3.4609,4.6955,0.026081757508342497
pump-0038,failure,100,129,FAILURE,3.0604299999999998,0.22632301569511956,2.5328,3.4423,-0.015060711902113572,59.93139999999999,3.1283410141266033,53.6353,66.3137,-0.2653222246941058,4.399736666666667,0.35426749355379605,3.6704,5.0006,0.020297775305895355
pump-0038,failure,110,139,FAILURE,2.8346399999999994,0.25587764862657825,2.3416,3.2473,-0.021773659621802055,55.88012333333334,4.819035288774669,42.0967,61.2965,-0.3919083648498349,4.5249033333333335,0.3453549695442198,3.8537,5.1073,0.022684471635150125
pump-0039,failure,0,29,NORMAL,4.664296666666667,0.14590859806361264,4.48,4.9516,-0.013040467185762038,90.09084666666668,2.4247970656989475,84.257,94.4008,-0.24313348164627693,1.4650066666666668,0.1605567250399545,1.2259,1.8821,-0.012704204671857663
pump-0039,failure,10,39,DEGRADATION,4.503273333333334,0.1248469621398757,4.2461,4.7508,-0.012047208008898838,89.15377666666667,2.131936854081024,84.257,92.4252,-0.059035083426030664,1.4133,0.12323541428231309,1.2259,1.7412,0.006384204671857594
pump-0039,failure,20,49,DEGRADATION,4.4173100000000005,0.11955674064365139,4.2461,4.6358,-0.010236240266963384,88.2412366666667,2.777170458636312,82.4656,92.9306,-0.017948008898777585,1.5283300000000002,0.16624700528631087,1.241,1.8638,0.015012525027808653
pump-0039,failure,30,59,DEGRADATION,4.24547,0.16634355843654824,3.9506,4.4977,-0.015129899888765373,86.57990333333333,3.9906709260042432,80.4495,92.9306,-0.3374614682981117,1.6435466666666665,0.1479272337633909,1.2891,1.8638,0.012740912124582855
pump-0039,failure,40,69,DEGRADATION,4.122343333333332,0.1767718127668801,3.8394,4.4633,-0.01658969966629596,84.11839333333334,3.750703622516123,78.4253,92.9306,-0.2843640489432727,1.90025,0.3138937014871967,1.5975,2.6276,0.02849056729699662
pump-0039,failure,50,79,DEGRADATION,4.015373333333333,0.10919544536696066,3.7469,4.2135,-0.0028351501668521183,82.50028999999998,1.726899831750528,78.4253,85.5616,0.054541290322579095,2.18177,0.3818514372108609,1.6276,2.6651,0.03967081201334814
pump-0039,failure,60,89,FAILURE,3.9390666666666667,0.14898964244388116,3.6041,4.2135,-0.0097644048943271,81.62428666666666,2.723992940242117,75.0609,85.6621,-0.11195474972191395,2.37124,0.22490748260859028,1.8107,2.6651,0.004763114571746367
pump-0039,failure,70,99,FAILURE,3.8561266666666656,0.17970374682299262,3.4774,4.199,-0.012763381535039002,79.72009666666668,3.56337833116116,73.2358,85.6621,-0.3228307675194682,2.61939,0.431470551602308,2.1293,3.7077,0.02562938820912115
pump-0039,failure,80,109,FAILURE,3.7478100000000003,0.13449588928042872,3.4774,4.0017,-0.005974393770856633,79.24591333333333,3.699628624761621,73.2358,85.6621,0.09455310344827533,2.81823,0.5086191968785029,2.1293,3.7077,0.04469092324805337
pump-0039,failure,90,119,FAILURE,3.714046666666667,0.12827853479397436,3.4774,4.0017,-0.002575928809788771,77.42717999999996,4.714804538500687,69.5316,85.1997,-0.09995043381535192,2.990833333333334,0.3882871740806739,2.2645,3.7077,-0.00302776418242496
pump-0039,failure,100,129,FAILURE,3.5831700000000004,0.21574536866408045,3.0717,3.8774,-0.017683670745272616,76.41766333333334,5.39225632924866,66.951,85.1997,-0.4108592436040074,2.94878,0.27002886561748657,2.532,3.6895,-0.01126398220244723
pump-0039,failure,110,139,FAILURE,3.4353433333333334,0.2710275947615338,2.8025,3.8235,-0.02015170189099008,71.90569333333333,4.401421418961026,65.7647,83.8974,-0.3397515016685224,3.1363133333333337,0.4687425944185382,2.532,4.0506,0.03862678531701888
pump-0039,failure,120,149,FAILURE,3.3456233333333336,0.20687433977068195,2.8025,3.6234,0.0033606896551723366,71.11899666666665,4.1792263676014905,63.0081,79.6642,-0.11888549499443943,3.5069133333333338,0.5343514777954883,2.532,4.4647,0.04717588431590652
pump-0039,failure,130,159,FAILURE,3.255443333333333,0.26529656950079267,2.5869,3.6234,-0.009670233592881036,69.04128,3.977732976742739,62.5159,79.6642,-0.09499208008898963,3.675826666666666,0.38929875668380387,2.9065,4.4647,-0.015152614015573024
pump-0039,failure,140,169,FAILURE,3.1633299999999998,0.2749500368551834,2.5869,3.6234,-0.02474538375973315,67.98492333333333,4.921019556195194,58.8908,79.6642,-0.41539997775305976,3.6698166666666667,0.42990673491144826,2.9065,4.4647,-0.008831212458287056
pump-0039,failure,150,179,FAILURE,3.058736666666666,0.2235767034425148,2.5869,3.5073,-0.0029675862068965853,62.234486666666655,6.528733564673082,47.964,71.2397,-0.5711530144605134,3.903876666666666,0.6337886786005429,2.9065,5.1219,0.060999310344827536
pump-0039,failure,160,189,FAILURE,3.037853333333334,0.18508017313826158,2.6796,3.5073,-0.000841868743047936,60.77111666666667,6.022729514159027,47.964,70.7505,-0.16124669632925664,4.1255033333333335,0.4901314364421944,3.0197,5.1219,0.022692880978865352
pump-0039,failure,170,199,FAILURE,2.9855166666666673,0.20964622754111797,2.6701,3.5073,-0.01570680756396006,55.37842666666667,7.337563120543193,40.0967,68.3728,-0.33391813125695347,4.348293333333333,0.299509643621407,3.8009,5.1219,-0.00872832035595123
pump-0039,failure,180,209,FAILURE,2.9357399999999996,0.1537824103509024,2.6701,3.4477,-0.0011816685205785198,55.31615,7.093918318426002,40.0967,68.3728,-0.4434947497219144,4.331943333333333,0.28461960659019186,3.8009,4.8661,0.024034104560622837
pump-0040,failure,0,29,NORMAL,4.472683333333333,0.17580407671293882,4.2215,4.7719,-0.00549661846496117,93.15256333333333,1.727031999217797,90.0765,96.8223,-0.11063530589544077,1.5265666666666668,0.11574704987841183,1.3305,1.7794,-0.007192925472747561
pump-0040,failure,10,39,DEGRADATION,4.424326666666667,0.18408050038562526,4.1936,4.7719,-0.015899176863181368,93.84365333333335,2.4160836758044804,90.0765,97.9251,0.1509079421579517,1.5265000000000002,0.13914210960980383,1.3305,1.8997,0.010916573971078931
pump-0040,failure,20,49,DEGRADATION,4.301843333333333,0.09914534678384503,4.1543,4.6394,-0.0028810456062291663,93.41832666666669,2.578666646535677,89.7013,97.9251,0.013583181312568974,1.6774166666666668,0.20853987641589208,1.3376,2.1135,0.02035107897664068
pump-0040,failure,30,59,DEGRADATION,4.244486666666667,0.12261514243989423,3.902,4.4674,-0.008178109010011222,91.88389666666666,4.157675761086021,83.565,97.9251,-0.42305919911012546,1.8557066666666666,0.20219976909537318,1.3376,2.1273,0.01859310344827584
pump-0040,failure,40,69,DEGRADATION,4.076976666666666,0.22308841996442177,3.6625,4.3937,-0.02187214682981098,88.15002,3.3500775920765387,81.6879,95.597,-0.3297721468298136,2.02604,0.15711416570973688,1.7597,2.3842,0.012256329254727439
pump-0040,failure,50,79,DEGRADATION,3.9522866666666676,0.18293684289636378,3.6625,4.3856,-0.010834972191323792,85.67611333333336,1.8902564733801486,81.5265,89.218,-0.10311897664071372,2.1954299999999995,0.2001865449191495,1.8753,2.6142,0.01937265850945492
pump-0040,failure,60,89,DEGRADATION,3.854193333333333,0.14137107420622583,3.6625,4.2997,0.0017176418242490852,83.65996666666666,2.5231730567327766,78.1527,87.3479,-0.2173711679644072,2.2765166666666667,0.18042192786786074,1.8753,2.6142,0.006236907675194622
pump-0040,failure,70,99,FAILURE,3.8098066666666663,0.1731090599079731,3.517,4.2997,-0.009960622914349309,80.92500333333334,3.5411584159691145,75.2535,87.3479,-0.36088958843159175,2.3670533333333332,0.17668914083465598,1.9441,2.6457,0.001122402669632869
pump-0040,failure,80,109,FAILURE,3.8216733333333335,0.19692048637852677,3.517,4.2997,0.0020416017797552223,80.59322,3.327323836699196,75.2535,87.0495,0.12287292547274474,2.5146233333333337,0.314017342072412,1.9441,3.16,0.02713630700778636
pump-0040,failure,90,119,FAILURE,3.7461,0.23770383673807202,3.1322,4.152,-0.004798309232480599,80.73994999999998,4.109621129394613,74.9336,87.0495,0.16855810901000992,2.7784399999999994,0.3446300041106888,1.9441,3.3677,0.02908409343715235
pump-0040,failure,100,129,FAILURE,3.6996566666666673,0.25990037537914834,3.1322,4.152,-0.021146496106785397,79.47971999999999,5.578038414496621,69.7999,87.0495,-0.5106708342602916,2.905713333333333,0.25194182097372314,2.4197,3.3677,-0.003225406006674128
pump-0040,failure,110,139,FAILURE,3.6089100000000003,0.18581310027372486,3.1322,3.9469,-0.0014808676307008363,77.35880333333334,4.671718680919855,69.7999,86.3217,-0.222966473859844,3.025543333333333,0.2941195898307732,2.5407,3.6306,0.006203092324805301
pump-0040,failure,120,149,FAILURE,3.6414666666666666,0.14247393289846236,3.2992,3.8891,0.009543181312569472,76.01773333333334,3.381580144087804,69.7999,83.4867,0.1699684983314773,3.1561333333333326,0.34047385835365135,2.5407,3.703,0.03056391546162396
pump-0040,failure,130,159,FAILURE,3.5856099999999995,0.24587245385904188,2.8385,3.8891,-0.016334749721913365,74.53928333333333,5.175205629929651,63.5307,83.4867,-0.41610502780867864,3.41626,0.28115096964679553,2.6628,4.2447,0.016852903225806414
pump-0040,failure,140,169,FAILURE,3.364993333333333,0.35534868691032045,2.7927,3.8847,-0.03301877641824263,71.55056333333332,5.699867982359084,62.061,83.4867,-0.41909377085650973,3.4574599999999993,0.24735696149492128,3.0605,4.2447,-0.0060591768631814355
pump-0040,failure,150,179,FAILURE,3.068129999999999,0.3208071228947388,2.4301,3.7987,-0.026784849833147995,69.12319333333333,3.809080664494022,62.061,77.2037,0.0602397330367071,3.670716666666667,0.4121899692159214,3.0605,4.5403,0.0240237374860956
pump-0040,failure,160,189,FAILURE,2.916843333333333,0.20279383074662027,2.4301,3.2451,-0.005000378197997816,67.13199666666667,4.505295320285773,60.123,75.1153,-0.20911939933259382,3.9066433333333337,0.5277552132591606,3.0606,4.8255,0.04244838709677413
pump-0040,failure,170,199,FAILURE,2.7558,0.2753950955748244,2.1547,3.211,-0.018787319243604092,63.77847666666666,5.386005902687899,55.2099,74.4699,-0.5387818242491663,4.212196666666667,0.3409353570041622,3.557,4.8255,0.008045406006673968
pump-0040,failure,180,209,FAILURE,2.6721599999999994,0.269239219035167,2.1547,3.1007,-0.016164760845383836,59.521820000000005,3.1462756768810545,54.3735,66.5253,-0.2608826696329266,4.482526666666668,0.44167592111059084,3.557,5.2953,0.02620836484983305
pump-0040,failure,190,219,FAILURE,2.66081,0.2558916324670791,2.1547,3.116,0.014639132369299169,58.30205,2.595808287958364,54.3735,66.4044,0.03219802002224545,4.51102,0.3678606342987336,3.8168,5.2953,0.009767652947719556
pump-0040,failure,200,229,FAILURE,2.710383333333333,0.20145194312512574,2.2092,3.116,0.00484553948832031,55.77891666666666,4.460152453678636,47.7401,66.4044,-0.27933230255840047,4.613503333333333,0.30788483072228306,4.0424,5.2953,-0.012233081201334865
pump-0041,failure,0,29,NORMAL,4.46205,0.08866311427720851,4.2158,4.6076,-0.0043895661846496455,89.08032000000001,3.453301236729864,82.3624,93.8471,-0.32796645161290616,1.6182466666666666,0.1705125913890884,1.3559,1.9775,-0.012578998887652971
pump-0041,failure,10,39,DEGRADATION,4.460726666666667,0.09918738136588867,4.2158,4.621,0.0015855839822023496,87.98995666666664,2.9566017093597337,82.3624,93.4661,-0.01664456062291517,1.6516966666666666,0.20537865920186438,1.3559,2.0426,0.013210122358175732
pump-0041,failure,20,49,DEGRADATION,4.435746666666668,0.13603249546421706,4.0697,4.6445,-0.0032298553948833524,87.62809,3.7167399288758434,80.6589,94.3509,0.16035717463848428,1.76587,0.2095762441213221,1.3559,2.0649,0.017588453837597277
pump-0041,failure,30,59,DEGRADATION,4.3196200000000005,0.21775347896187566,3.939,4.6445,-0.019434260289210397,85.09877666666668,6.368988198172105,75.0246,94.3509,-0.5693953948832065,1.8988600000000002,0.10981473368056463,1.663,2.0947,0.0011584872080088748
pump-0041,failure,40,69,DEGRADATION,4.142923333333333,0.21822027813401962,3.8187,4.6445,-0.0210595550611792,81.69790666666667,5.9663760065851985,75.0246,94.3509,-0.5041155951056742,2.0513966666666668,0.24443319125865223,1.6931,2.6429,0.02025866518353724
pump-0041,failure,50,79,DEGRADATION,4.003793333333333,0.10840793923365988,3.7699,4.1956,-0.0036343937708566455,78.82487666666667,1.9671529568869042,75.0246,82.4889,0.14485755283648263,2.248946666666667,0.28601900488526205,1.6931,2.6927,0.02715488320355948
pump-0041,failure,60,89,FAILURE,3.91356,0.1521566092331626,3.5516,4.1457,-0.00923599555061189,79.41704666666668,2.0213033454899563,75.5592,83.1347,0.04177388209121044,2.350823333333334,0.20039433572057092,1.9843,2.6927,-0.006236907675194708
pump-0041,failure,70,99,FAILURE,3.7495966666666667,0.24776305412407418,3.2523,4.086,-0.021589877641824348,78.01698000000002,3.1081760522209803,72.4841,83.1347,-0.24691150166852252,2.5705999999999998,0.3631528741453109,1.9843,3.1926,0.023505317018909865
pump-0041,failure,80,109,FAILURE,3.699526666666667,0.23070847106732387,3.2523,4.1768,0.0019591101223580456,76.23912666666666,3.441218327950469,70.5578,83.1347,-0.1531878086763072,2.739676666666667,0.4129865975899084,1.9843,3.2801,0.03594209121245825
pump-0041,failure,90,119,FAILURE,3.707476666666667,0.22156858333758017,3.2523,4.1768,0.018644605116796335,75.66396666666667,4.578456816827647,65.1202,87.3667,0.06628774193548163,2.9474666666666667,0.18678499999256426,2.5464,3.2801,-0.007002536151279321
pump-0041,failure,100,129,FAILURE,3.6911400000000003,0.23560555539573622,3.2519,4.1768,-0.015529966629588483,73.05199666666665,6.346065667875561,64.1768,87.3667,-0.40810031145717574,3.084763333333334,0.33718438327156,2.5464,3.791,0.02268901001112342
pump-0041,failure,110,139,FAILURE,3.55286,0.23377967063027527,3.1074,3.9487,-0.017026251390433886,72.54408666666667,5.986664654086521,64.1768,87.3667,-0.25137236929922446,3.327423333333333,0.47570985532733673,2.5464,4.2187,0.04505946607341485
pump-0041,failure,120,149,FAILURE,3.441086666666666,0.17799686651424204,3.1074,3.8092,0.0029449165739709824,68.57512333333332,4.544417666301029,58.9231,78.2244,-0.11201617352614204,3.838443333333333,0.4880264942830688,2.9747,4.5318,0.048218843159065536
pump-0041,failure,130,159,FAILURE,3.30937,0.2669033659710321,2.7782,3.8092,-0.016427519466073508,67.59151,5.058048178322675,58.9231,78.2244,-0.44187214682981324,4.0226033333333335,0.40494199953683346,3.1278,4.5411,0.01727890989988872
pump-0041,failure,140,169,FAILURE,3.0961633333333336,0.3488673238575885,2.4921,3.8092,-0.03425127919911023,63.890359999999994,3.434008668558268,57.538,70.9412,-0.15972707452725501,4.1342566666666665,0.2855194770744876,3.4027,4.5411,-0.010511612903225895
pump-0041,failure,150,179,FAILURE,2.93927,0.23022962327496718,2.4921,3.3427,-0.0010586206896552404,62.549976666666666,2.812988455442993,57.538,67.6588,-0.10674422691880041,4.220576666666667,0.4088200302360712,3.4027,5.108,0.03521853170189092
pump-0041,failure,160,189,FAILURE,2.8960333333333335,0.22190438231114062,2.4921,3.3427,0.007083737486095631,60.24560999999999,3.9470191295330705,49.5253,67.6588,-0.2847319021134594,4.40725,0.3605088734460406,3.6769,5.108,0.022452658509454843
pump-0041,failure,170,199,FAILURE,2.8869266666666675,0.23682037346666124,2.3101,3.3427,-0.011405472747497283,56.51706333333334,5.027503922390867,48.37,65.5864,-0.5107746162402691,4.524249999999999,0.27472969109047285,4.0796,5.108,-0.007064449388209198
pump-0041,failure,180,209,FAILURE,2.78266,0.21117338942205768,2.2762,3.1122,-0.007125383759733092,52.85388666666666,4.646082946578644,43.1062,62.761,-0.29882976640711995,4.5690766666666685,0.2523112504868188,4.0796,5.007,0.008803448275861938
pump-0042,failure,0,29,DEGRADATION,4.414983333333334,0.17340635721397937,4.0419,4.6701,-0.015266006674082452,93.09331999999999,4.193827760125588,84.4189,98.6127,-0.4146014238042287,1.7369566666666671,0.1540257763781403,1.5001,2.0418,-0.004903337041156873
pump-0042,failure,10,39,DEGRADATION,4.282913333333335,0.20128641075729767,3.9804,4.6701,-0.020445383759733097,89.91125666666669,3.8212991558441947,84.4189,96.3502,-0.36404362625139525,1.8051066666666664,0.25980876420081667,1.5001,2.4094,0.02561499443826472
pump-0042,failure,20,49,DEGRADATION,4.1253166666666665,0.1371334753280743,3.9011,4.4314,-0.011691813125695335,86.63742666666668,2.275882140611757,82.7467,92.0802,-0.1724679421579564,2.0630433333333333,0.29940285200526884,1.5543,2.5178,0.031042291434927684
pump-0042,failure,30,59,FAILURE,4.03958,0.13556325805074673,3.6608,4.3079,-0.009421757508342714,84.46545666666665,3.1872861489239117,76.5702,89.8551,-0.31333350389321657,2.375896666666667,0.3682485342657712,1.7218,3.4076,0.034163581757508305
pump-0042,failure,40,69,FAILURE,3.889333333333333,0.21056553901866804,3.4142,4.1524,-0.01857984427141278,81.09927666666667,3.9105915332323944,74.708,87.7725,-0.3931242936596227,2.6957400000000002,0.37613474500503136,2.1099,3.4076,0.03570807563959949
pump-0042,failure,50,79,FAILURE,3.7626199999999996,0.2244863431629342,3.3129,4.1524,-0.01512974416017806,79.18613666666668,3.143247911262419,74.5194,86.1885,-0.1410436262513933,2.989716666666667,0.3543132861215088,2.1894,3.4943,0.030593303670745198
pump-0042,failure,60,89,FAILURE,3.63761,0.23363486804556094,3.0738,3.9567,-0.007001579532814316,76.43978666666665,3.6031885249718614,68.8795,84.1,-0.17013761957730963,3.2109433333333337,0.2089575757314282,2.7624,3.7038,0.014059644048943207
pump-0042,failure,70,99,FAILURE,3.3901,0.4297063764944617,2.5102,3.9567,-0.03800600667408241,71.32176333333334,8.38879980694431,54.0651,84.1,-0.8231646051167989,3.3497166666666667,0.21229464600460893,2.7624,3.7038,0.00848994438264728
pump-0042,failure,80,109,FAILURE,3.2300166666666663,0.40470205343629717,2.5102,3.9412,-0.02525764182424923,68.11665666666666,6.411954650478189,54.0651,78.0236,-0.1748659176863181,3.6612899999999997,0.4440098139681149,3.0315,4.8279,0.03879512791991091
pump-0042,failure,90,119,FAILURE,3.032533333333333,0.30675128723808515,2.5102,3.6511,-0.0020164627363738505,64.97215,5.344535870884082,54.0651,76.2792,0.05713172413792956,4.0596466666666675,0.52003400640941,3.0315,4.8648,0.0491613348164627
pump-0042,failure,100,129,FAILURE,2.938746666666667,0.3200554178402373,2.4509,3.6511,-0.02577245828698562,64.74347,4.70996955291999,57.1092,73.7481,-0.3998523470522825,4.4258799999999985,0.2976728645118105,3.7216,4.8648,0.01877285873192431
pump-0042,failure,110,139,FAILURE,2.8137100000000004,0.24557536433173968,2.4509,3.6511,-0.012191256952169166,59.723533333333336,4.958157796960032,50.7314,68.1422,-0.43053130144605367,4.7337,0.339966593456867,4.26,5.4784,0.026274527252502733
pump-0043,failure,0,29,DEGRADATION,4.602773333333333,0.2024731734219513,4.2115,4.8928,-0.015469232480534029,88.16729333333336,1.8012511736629688,84.6157,91.8895,-0.02654402669633149,1.5734299999999999,0.13242865538344284,1.2595,1.9459,3.512791991097672e-05
pump-0043,failure,10,39,DEGRADATION,4.4916599999999995,0.2166117749954205,4.1997,4.8928,-0.01932427141268081,87.38965333333331,1.9821003998676638,83.8893,91.471,-0.09781477196885678,1.7350066666666664,0.2926961085418724,1.2595,2.315,0.02779657397107894
pump-0043,failure,20,49,DEGRADATION,4.3513633333333335,0.09108886314412364,4.1661,4.5096,-1.8909899888977915e-06,86.93740999999999,2.097523338026699,82.3533,90.7273,-0.01195054505005725,1.9042999999999999,0.3037725947700571,1.2595,2.315,0.025821090100111188
pump-0043,failure,30,59,DEGRADATION,4.284223333333333,0.14455308294494756,3.9353,4.4772,-0.009470589543937886,84.19044666666666,3.9138235939409545,77.7189,89.8354,-0.32911946607341663,2.0758533333333333,0.18561617697699612,1.6711,2.4365,0.0010348387096773739
pump-0043,failure,40,69,DEGRADATION,4.09551,0.255753123604255,3.6742,4.4772,-0.02632304783092331,82.08276333333335,4.185378380702939,75.6453,89.8354,-0.34973817575083715,2.2058766666666667,0.2653001667084956,1.6711,2.8415,0.018773503893214655
pump-0043,failure,50,79,FAILURE,3.9466233333333336,0.18177429903286357,3.6742,4.3531,-0.012244516129032327,78.44734000000001,2.9235736587950027,72.2962,83.8308,-0.15567773081201539,2.393053333333333,0.31031546715488667,1.6711,2.8961,0.026420556173526125
pump-0043,failure,60,89,FAILURE,3.896156666666667,0.1324847706551797,3.6742,4.2189,0.008691679644048905,77.54083,3.0464589298779874,72.2962,83.8308,-0.1489844938820937,2.5388166666666665,0.2036324762627241,2.1974,2.8961,0.0024968854282535757
pump-0043,failure,70,99,FAILURE,3.801673333333333,0.2544187976982483,3.2367,4.2189,-0.018637285873192508,75.81536666666669,2.9249198145514272,69.2143,83.8308,-0.13315492769744328,2.7041866666666663,0.3285858971748822,2.1974,3.5565,0.01848854282536147
pump-0043,failure,80,109,FAILURE,3.7353066666666668,0.2552552394935095,3.2367,4.2189,-0.01390433815350389,76.44275666666665,2.7353620636256233,69.2143,81.6072,0.057570656284759304,2.891426666666667,0.3941648224904005,2.2247,3.6894,0.036736017797552784
pump-0043,failure,90,119,FAILURE,3.5806599999999995,0.1785196956454199,3.2367,3.9342,-6.85205784205696e-05,74.24488999999998,4.346227361390567,62.6659,81.6072,-0.2591735928809807,3.239609999999999,0.35162848040699624,2.2309,3.7774,0.0294904338153503
pump-0043,failure,100,129,FAILURE,3.5031166666666675,0.22789399302209692,3.0128,3.9342,-0.019663826473859922,71.76057999999999,5.5448208506918135,62.6659,81.6072,-0.5523120800889898,3.486583333333334,0.3555293284510982,2.7654,4.3988,0.02786992213570631
pump-0043,failure,110,139,FAILURE,3.371246666666667,0.20124727034725767,2.8806,3.7849,-0.009357997775306,67.27435666666666,3.6472168469197928,59.7308,73.292,-0.2591130367074548,3.92292,0.492559104676789,3.1682,4.7286,0.04622736373748605
pump-0043,failure,120,149,FAILURE,3.2253766666666666,0.18048692784304968,2.8806,3.5881,-0.006498798665183654,66.07681666666666,2.8612021552817426,59.7308,71.4641,-0.02692700778643108,4.214906666666667,0.44153793188002416,3.1682,4.7286,0.03791154616240258
pump-0043,failure,130,159,FAILURE,3.0808666666666666,0.2966702033497054,2.4331,3.5881,-0.024426562847608517,63.301190000000005,4.091074644422091,54.2918,69.8643,-0.2682388209121254,4.4444099999999995,0.17164127194044365,4.0932,4.867,-0.0019258954393771696
pump-0043,failure,140,169,FAILURE,2.85027,0.27266863302061956,2.4331,3.3383,-0.024690967741935552,59.89447666666667,5.541257477485492,51.0116,69.8643,-0.5425089432703024,4.533723333333333,0.25695911306838076,4.0932,5.0693,0.015345739710789692
pump-0043,failure,150,179,FAILURE,2.772673333333333,0.2256943788006742,2.4331,3.3383,-0.0021463403781980714,56.442919999999994,3.1062938617587355,51.0116,63.0758,-0.13917281423804317,4.890503333333332,0.5408364518554158,4.0932,5.9962,0.052550812013348124
pump-0044,failure,0,29,NORMAL,4.4631300000000005,0.10408605782396278,4.2765,4.6274,-0.002049899888765417,91.96757333333332,2.3387568026529717,87.9753,97.8009,-0.012743403781983083,1.5862133333333333,0.14175995845873482,1.3357,1.9237,-0.009614015572858783
pump-0044,failure,10,39,DEGRADATION,4.411726666666667,0.12833096777040565,4.1773,4.6274,-0.012690545050055669,92.03851666666668,2.3990124061209483,87.3541,97.8009,-0.18417439377085823,1.5915033333333333,0.14397851571984233,1.3357,1.9237,-0.002099599555061238
